fiscal_year,fund,department,class_id,class,subclass_id,subclass,total
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),41132
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),90897
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),3000
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),150000
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),110500
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),484518
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),14000
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),5000
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),20000
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),3730
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),30857
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),36040
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),7059
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),5533
2017,Grants Revenue Fund,Health,03,Materials and Supplies,0399,Other Materials and Supplies (Noc),45000
2017,Grants Revenue Fund,Health,04,Equipment,0430,Furniture and Furnishings,75000
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),55970
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),12400
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),27900
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),24929
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),140000
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),10000
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),94795
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),5000
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),44475
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),200000
2017,Grants Revenue Fund,Health,04,Equipment,0499,Other Equipment (Noc),101351
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,35735
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,8877
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,15803
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,138555
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,10543
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,13268
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,1689
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,95
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,453
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,33725
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,5000
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,7259
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,98268
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,35631
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,53524
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,138108
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,21913
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,40000
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,43585
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,10000
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,630
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,32750
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,9960
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,10000
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,4739
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,160
2017,Grants Revenue Fund,Health,08,Payments to Other Funds,0801,Payments to General Fund,1106
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0100,Salary Control,48527
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0100,Salary Control,35609
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0100,Salary Control,8226
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0101,Perm Full Time-Civilian,4126898
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0101,Perm Full Time-Civilian,4578265
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0101,Perm Full Time-Civilian,5075229
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0101,Perm Full Time-Civilian,134460
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0101,Perm Full Time-Civilian,7248
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0101,Perm Full Time-Civilian,1293955
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0102,Dual/Relief-Full Time-Civilian,210225
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0109,Plus/Minus Gross Adj,19000
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0109,Plus/Minus Gross Adj,72500
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0109,Plus/Minus Gross Adj,370
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0111,Perm Part Time,37865
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0161,Overtime-Civilian,12000
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0161,Overtime-Civilian,37000
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0161,Overtime-Civilian,7500
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0161,Overtime-Civilian,107000
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0171,"Holiday ""G""(2/3 Shifts)",1000
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0171,"Holiday ""G""(2/3 Shifts)",2500
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0181,Shift,175
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0181,Shift,400
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0181,Shift,22
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0181,Shift,3200
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0187,Worker's Comp-Disability Comp,1679
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0187,Worker's Comp-Disability Comp,50191
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0187,Worker's Comp-Disability Comp,73316
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0187,Worker's Comp-Disability Comp,11951
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0187,Worker's Comp-Disability Comp,89628
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0189,Medicare Tax,52355
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0189,Medicare Tax,63615
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0189,Medicare Tax,32320
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0189,Medicare Tax,336
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0189,Medicare Tax,8847
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0190,Pension-Obligation Bond Payments,201966
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0190,Pension-Obligation Bond Payments,185112
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0190,Pension-Obligation Bond Payments,220844
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0190,Pension-Obligation Bond Payments,56736
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0191,Pension,7336
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0191,Pension,354414
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0191,Pension,1195875
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0191,Pension,1368102
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0191,Pension,1145419
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0192,FICA Taxes,4335
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0192,FICA Taxes,37827
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0192,FICA Taxes,135818
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0192,FICA Taxes,192554
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0192,FICA Taxes,161159
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0193,Medical Health & Welfare Credit,16811
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0193,Medical Health & Welfare Credit,610036
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0193,Medical Health & Welfare Credit,863192
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0193,Medical Health & Welfare Credit,788493
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0193,Medical Health & Welfare Credit,126820
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0193,Medical Health & Welfare Credit,2716
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0194,Group Life Insurance,2261
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0194,Group Life Insurance,11470
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0194,Group Life Insurance,5927
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0194,Group Life Insurance,12764
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0194,Group Life Insurance,14
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0195,Group Legal Insurance,979
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0195,Group Legal Insurance,8726
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0195,Group Legal Insurance,4553
2017,Grants Revenue Fund,Office of Bh/Mr Services,01,Personal Services,0195,Group Legal Insurance,9708
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0209,Telephone,2775
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0209,Telephone,34750
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0209,Telephone,5250
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0209,Telephone,10000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0210,Postage,7500
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0210,Postage,5000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0211,Transportation,10050
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0211,Transportation,12500
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0211,Transportation,47000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0211,Transportation,26500
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0216,Commercial Off-Shelf Comp Software,600
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0230,Meals-Non-Travel & Officl Entertain,63
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0250,Professional Consult/Spec Services,30874703
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0250,Professional Consult/Spec Services,31250
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0250,Professional Consult/Spec Services,605304
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0250,Professional Consult/Spec Services,1935318
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0250,Professional Consult/Spec Services,54150
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0250,Professional Consult/Spec Services,7933283
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0250,Professional Consult/Spec Services,430105
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0251,Information Technology-Prof Service,830000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0251,Information Technology-Prof Service,32000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0251,Information Technology-Prof Service,69500
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0251,Information Technology-Prof Service,4850
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0253,Legal Services,138000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0254,Mental Health & Retardation Service,136522814
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0254,Mental Health & Retardation Service,72000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0254,Mental Health & Retardation Service,250000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0254,Mental Health & Retardation Service,100000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0254,Mental Health & Retardation Service,1516624
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0254,Mental Health & Retardation Service,49185269
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0255,Dues,150
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0255,Dues,22000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0256,Seminar and Training Sessions,3300
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0260,Repair and Maintenance Charges,3150
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0260,Repair and Maintenance Charges,6850
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0260,Repair and Maintenance Charges,12000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0260,Repair and Maintenance Charges,24500
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0266,Maint/Support-Computr Hardware/Soft,5050
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0284,Ground and Building Rental,590000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0284,Ground and Building Rental,298000
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0284,Ground and Building Rental,638600
2017,Grants Revenue Fund,Office of Bh/Mr Services,02,Purchase of Services,0285,Rents,1500
