FY,FM,Char,Character Title,Sub-obj,Sub-object Title,Fund,Dept,Original Appn Balance,Total  (Original Appn Balance) No.8,Total  (Original Appn Balance) No.7,Total  (Original Appn Balance) No.6,Total  (Original Appn Balance) No.5,Total  (Original Appn Balance) No.4,Total  (Original Appn Balance) No.3,Total  (Original Appn Balance) No.2,Total  (Original Appn Balance) No.1,Fund Title,Department Title
2018,1,1,01 PERSONAL SERVICES,171,"HOLIDAY ""G""(2/3 SHIFTS)             0171",100,72,1200,8834374025,8834374025,38800025,4726282,4726282,1200,1200,8834374025,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,209,TELEPHONE                           0209,100,72,16500,8834390525,8834390525,38816525,4742782,16500,16500,16500,8834390525,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,210,POSTAGE                             0210,100,72,40000,8834430525,8834430525,38856525,4782782,56500,40000,40000,8834430525,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION                      0211,100,72,1500,8834432025,8834432025,38858025,4784282,58000,1500,1500,8834432025,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFF-SHELF COMP SOFTWARE  0216,100,72,60000,8834492025,8834492025,38918025,4844282,118000,60000,60000,8834492025,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,230,MEALS-NON-TRAVEL & OFFICL ENTERTAIN 0230,100,72,1000,8834493025,8834493025,38919025,4845282,119000,1000,1000,8834493025,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES  0240,100,72,45000,8834538025,8834538025,38964025,4890282,164000,45000,45000,8834538025,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,100,72,125000,8834663025,8834663025,39089025,5015282,289000,52314475,125000,8834663025,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,100,72,1440000,8836103025,8836103025,40529025,6455282,1729000,52314475,1565000,8836103025,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,100,72,16749000,8852852025,8852852025,57278025,23204282,18478000,52314475,18314000,8852852025,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,100,72,5345000,8858197025,8858197025,62623025,28549282,23823000,52314475,23659000,8858197025,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,100,72,21561475,8879758500,8879758500,84184500,50110757,45384475,52314475,45220475,8879758500,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,100,72,7094000,8886852500,8886852500,91278500,57204757,52478475,52314475,52314475,8886852500,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGY-PROF SERVICE 0251,100,72,6500,8886859000,8886859000,91285000,57211257,52484975,6500,6500,8886859000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES                      0253,100,72,40000,8886899000,8886899000,91325000,57251257,52524975,40000,40000,8886899000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,255,DUES                                0255,100,72,3000,8886902000,8886902000,91328000,57254257,52527975,3000,3000,8886902000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS       0256,100,72,15000,8886917000,8886917000,91343000,57269257,52542975,15000,15000,8886917000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES      0260,100,72,25000,8886942000,8886942000,91368000,57294257,52567975,25000,25000,8886942000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266,100,72,10000,8886952000,8886952000,91378000,57304257,52577975,10000,10000,8886952000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,284,GROUND AND BUILDING RENTAL          0284,100,72,390000,8887342000,8887342000,91768000,57694257,52967975,390000,390000,8887342000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,285,RENTS                               0285,100,72,25000,8887367000,8887367000,91793000,57719257,52992975,25000,25000,8887367000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,299,OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299,100,72,100000,8887467000,8887467000,91893000,57819257,53092975,100000,100000,8887467000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS        0304,100,72,2500,8887469500,8887469500,91895500,57821757,2500,2500,2500,8887469500,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES       0320,100,72,45000,8887514500,8887514500,91940500,57866757,47500,45000,45000,8887514500,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,3,03 MATERIALS AND SUPPLIES,325,PRINTING                            0325,100,72,55000,8887569500,8887569500,91995500,57921757,102500,55000,55000,8887569500,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,3,03 MATERIALS AND SUPPLIES,345,GASOLINE                            0345,100,72,3500,8887573000,8887573000,91999000,57925257,106000,3500,3500,8887573000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,3,03 MATERIALS AND SUPPLIES,399,OTHER MATERIALS AND SUPPLIES (NOC)  0399,100,72,100000,8887673000,8887673000,92099000,58025257,206000,100000,100000,8887673000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,4,04 EQUIPMENT,420,OFFICE EQUIPMENT                    0420,100,72,5000,8887678000,8887678000,92104000,58030257,5000,5000,5000,8887678000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS    0427,100,72,25000,8887703000,8887703000,92129000,58055257,30000,25000,25000,8887703000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,4,04 EQUIPMENT,499,OTHER EQUIPMENT (NOC)               0499,100,72,25000,8887728000,8887728000,92154000,58080257,55000,25000,25000,8887728000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,8,08 PAYMENTS TO OTHER FUNDS,801,PAYMENTS TO GENERAL FUND            0801,100,72,25000,8887753000,8887753000,92179000,58105257,25000,25000,25000,8887753000,100 COMMUNITY DEVELOPMENT FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,285,RENTS                               0285,110,37,7000000,8894753000,8894753000,7000000,7000000,7000000,7000000,7000000,8894753000,110 CAR RENTAL TAX FUND,37 SINKING FUND COMMISSION
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,120,72,1250000,8896003000,8896003000,1250000,1250000,1250000,1250000,1250000,8896003000,120 HOUSING TRUST FUND,72 PLANNING & DEVELOPMENT
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,120,72,26250000,8922253000,8922253000,27500000,27500000,26250000,26250000,26250000,8922253000,120 HOUSING TRUST FUND,72 PLANNING & DEVELOPMENT
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,140,14,65563,8922318563,8922318563,65563,65563,65563,2389411,65563,8922318563,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,140,14,2323848,8924642411,8924642411,2389411,2389411,2389411,2389411,2389411,8924642411,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,1,01 PERSONAL SERVICES,111,PERM PART TIME                      0111,140,14,2011558,8926653969,8926653969,4400969,4400969,4400969,2011558,2011558,8926653969,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,2,02 PURCHASE OF SERVICES,209,TELEPHONE                           0209,140,14,10000,8926663969,8926663969,4410969,4410969,10000,10000,10000,8926663969,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFF-SHELF COMP SOFTWARE  0216,140,14,20000,8926683969,8926683969,4430969,4430969,30000,20000,20000,8926683969,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,140,14,149000000,9075683969,9075683969,153430969,153430969,149030000,155625795,149000000,9075683969,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,140,14,4150000,9079833969,9079833969,157580969,157580969,153180000,155625795,153150000,9079833969,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,140,14,2475795,9082309764,9082309764,160056764,160056764,155655795,155625795,155625795,9082309764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGY-PROF SERVICE 0251,140,14,20000,9082329764,9082329764,160076764,160076764,155675795,20000,20000,9082329764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266,140,14,15000,9082344764,9082344764,160091764,160091764,155690795,15000,15000,9082344764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION        0310,140,14,3000,9082347764,9082347764,160094764,160094764,3000,3000,3000,9082347764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES       0320,140,14,10000,9082357764,9082357764,160104764,160104764,13000,10000,10000,9082357764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,3,03 MATERIALS AND SUPPLIES,324,"PRECISION, PHOTOGRAPHIC AND ARTISTS 0324",140,14,1000,9082358764,9082358764,160105764,160105764,14000,1000,1000,9082358764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,3,03 MATERIALS AND SUPPLIES,399,OTHER MATERIALS AND SUPPLIES (NOC)  0399,140,14,8000,9082366764,9082366764,160113764,160113764,22000,8000,8000,9082366764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION   0410,140,14,15000,9082381764,9082381764,160128764,160128764,15000,15000,15000,9082381764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,4,04 EQUIPMENT,417,HOSPITAL AND LABORATORY             0417,140,14,10000,9082391764,9082391764,160138764,160138764,25000,10000,10000,9082391764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS    0427,140,14,500000,9082891764,9082891764,160638764,160638764,525000,500000,500000,9082891764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,8,08 PAYMENTS TO OTHER FUNDS,804,PAYMENTS TO CAPITAL PROJECTS FUND   0804,140,14,500000,9083391764,9083391764,161138764,161138764,500000,500000,500000,9083391764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,14 HEALTH
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,140,35,75000,9083466764,9083466764,161213764,75000,75000,75000,75000,9083466764,140 ACUTE CARE HOSPITAL ASSESSMENT FD,35 DIRECTOR OF FINANCE
2018,1,1,01 PERSONAL SERVICES,187,WORKER'S COMP-DISABILITY COMP       0187,140,35,16923,9083483687,9083483687,161230687,91923,91923,16923,16923,9083483687,140 ACUTE CARE HOSPITAL ASSESSMENT FD,35 DIRECTOR OF FINANCE
2018,1,1,01 PERSONAL SERVICES,189,MEDICARE TAX                        0189,140,35,8900,9083492587,9083492587,161239587,100823,100823,8900,8900,9083492587,140 ACUTE CARE HOSPITAL ASSESSMENT FD,35 DIRECTOR OF FINANCE
2018,1,1,01 PERSONAL SERVICES,190,PENSION-OBLIGATION BOND PAYMENTS    0190,140,35,12472,9083505059,9083505059,161252059,113295,113295,12472,12472,9083505059,140 ACUTE CARE HOSPITAL ASSESSMENT FD,35 DIRECTOR OF FINANCE
2018,1,1,01 PERSONAL SERVICES,191,PENSION-ACTUAL                      0191,140,35,29625,9083534684,9083534684,161281684,142920,142920,29625,29625,9083534684,140 ACUTE CARE HOSPITAL ASSESSMENT FD,35 DIRECTOR OF FINANCE
2018,1,1,01 PERSONAL SERVICES,192,FICA TAXES                          0192,140,35,37785,9083572469,9083572469,161319469,180705,180705,37785,37785,9083572469,140 ACUTE CARE HOSPITAL ASSESSMENT FD,35 DIRECTOR OF FINANCE
2018,1,1,01 PERSONAL SERVICES,193,MEDICAL HEALTH & WELFARE CREDIT     0193,140,35,160433,9083732902,9083732902,161479902,341138,341138,160433,160433,9083732902,140 ACUTE CARE HOSPITAL ASSESSMENT FD,35 DIRECTOR OF FINANCE
2018,1,1,01 PERSONAL SERVICES,194,GROUP LIFE INSURANCE                0194,140,35,500,9083733402,9083733402,161480402,341638,341638,500,500,9083733402,140 ACUTE CARE HOSPITAL ASSESSMENT FD,35 DIRECTOR OF FINANCE
2018,1,1,01 PERSONAL SERVICES,195,GROUP LEGAL INSURANCE               0195,140,35,1598,9083735000,9083735000,161482000,343236,343236,1598,1598,9083735000,140 ACUTE CARE HOSPITAL ASSESSMENT FD,35 DIRECTOR OF FINANCE
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,140,36,30000,9083765000,9083765000,161512000,30000,30000,30000,30000,9083765000,140 ACUTE CARE HOSPITAL ASSESSMENT FD,36 REVENUE
2018,1,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES       0320,140,36,5000,9083770000,9083770000,161517000,35000,5000,5000,5000,9083770000,140 ACUTE CARE HOSPITAL ASSESSMENT FD,36 REVENUE
2018,1,4,04 EQUIPMENT,420,OFFICE EQUIPMENT                    0420,140,36,10000,9083780000,9083780000,161527000,45000,10000,10000,10000,9083780000,140 ACUTE CARE HOSPITAL ASSESSMENT FD,36 REVENUE
2018,1,1,01 PERSONAL SERVICES,100,SALARY CONTROL                      0100,390,53,20000,9083800000,9083800000,20000,20000,20000,25000,20000,9083800000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,100,SALARY CONTROL                      0100,390,53,1000,9083801000,9083801000,21000,21000,21000,25000,21000,9083801000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,100,SALARY CONTROL                      0100,390,53,4000,9083805000,9083805000,25000,25000,25000,25000,25000,9083805000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,390,53,1318463,9085123463,9085123463,1343463,1343463,1343463,3880885,1318463,9085123463,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,390,53,877912,9086001375,9086001375,2221375,2221375,2221375,3880885,2196375,9086001375,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,101,PERM FULL TIME-CIVILIAN             0101,390,53,1684510,9087685885,9087685885,3905885,3905885,3905885,3880885,3880885,9087685885,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,109,PLUS/MINUS GROSS ADJ                0109,390,53,15537,9087701422,9087701422,3921422,3921422,3921422,21115,15537,9087701422,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,109,PLUS/MINUS GROSS ADJ                0109,390,53,3490,9087704912,9087704912,3924912,3924912,3924912,21115,19027,9087704912,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,109,PLUS/MINUS GROSS ADJ                0109,390,53,2088,9087707000,9087707000,3927000,3927000,3927000,21115,21115,9087707000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,121,TEMPORARY/SEASONAL                  0121,390,53,2000,9087709000,9087709000,3929000,3929000,3929000,2000,2000,9087709000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,161,OVERTIME-CIVILIAN                   0161,390,53,2000,9087711000,9087711000,3931000,3931000,3931000,2000,2000,9087711000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,187,WORKER'S COMP-DISABILITY COMP       0187,390,53,120000,9087831000,9087831000,4051000,4051000,4051000,120000,120000,9087831000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,189,MEDICARE TAX                        0189,390,53,60000,9087891000,9087891000,4111000,4111000,4111000,60000,60000,9087891000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,190,PENSION-OBLIGATION BOND PAYMENTS    0190,390,53,400000,9088291000,9088291000,4511000,4511000,4511000,400000,400000,9088291000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,191,PENSION-ACTUAL                      0191,390,53,1650000,9089941000,9089941000,6161000,6161000,6161000,1650000,1650000,9089941000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,192,FICA TAXES                          0192,390,53,240000,9090181000,9090181000,6401000,6401000,6401000,240000,240000,9090181000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,193,MEDICAL HEALTH & WELFARE CREDIT     0193,390,53,1200000,9091381000,9091381000,7601000,7601000,7601000,1200000,1200000,9091381000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,194,GROUP LIFE INSURANCE                0194,390,53,25000,9091406000,9091406000,7626000,7626000,7626000,25000,25000,9091406000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,1,01 PERSONAL SERVICES,195,GROUP LEGAL INSURANCE               0195,390,53,18000,9091424000,9091424000,7644000,7644000,7644000,18000,18000,9091424000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL  0205,390,53,1000,9091425000,9091425000,7645000,7645000,1000,3000,1000,9091425000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL  0205,390,53,1000,9091426000,9091426000,7646000,7646000,2000,3000,2000,9091426000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL  0205,390,53,1000,9091427000,9091427000,7647000,7647000,3000,3000,3000,9091427000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,209,TELEPHONE                           0209,390,53,2000,9091429000,9091429000,7649000,7649000,5000,4000,2000,9091429000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,209,TELEPHONE                           0209,390,53,1000,9091430000,9091430000,7650000,7650000,6000,4000,3000,9091430000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,209,TELEPHONE                           0209,390,53,1000,9091431000,9091431000,7651000,7651000,7000,4000,4000,9091431000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,210,POSTAGE                             0210,390,53,43000,9091474000,9091474000,7694000,7694000,50000,89000,43000,9091474000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,210,POSTAGE                             0210,390,53,12000,9091486000,9091486000,7706000,7706000,62000,89000,55000,9091486000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,210,POSTAGE                             0210,390,53,34000,9091520000,9091520000,7740000,7740000,96000,89000,89000,9091520000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION                      0211,390,53,5000,9091525000,9091525000,7745000,7745000,101000,10000,5000,9091525000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION                      0211,390,53,5000,9091530000,9091530000,7750000,7750000,106000,10000,10000,9091530000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFF-SHELF COMP SOFTWARE  0216,390,53,10000,9091540000,9091540000,7760000,7760000,116000,10000,10000,9091540000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
2018,1,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES  0250,390,53,485000,9092025000,9092025000,8245000,8245000,601000,485000,485000,9092025000,390 UNDISTRIBUTED PENSION FUNDS,53 BOARD OF PENSIONS
