"FY","FM","Char","Character Title","Sub-obj","Sub-object Title","Fund","Dept","Original Appn Balance","Total  (Original Appn Balance) No.8","Total  (Original Appn Balance) No.7","Total  (Original Appn Balance) No.6","Total  (Original Appn Balance) No.5","Total  (Original Appn Balance) No.4","Total  (Original Appn Balance) No.3","Total  (Original Appn Balance) No.2","Total  (Original Appn Balance) No.1","Fund Title","Department Title"
2017,1,"03","03 MATERIALS AND SUPPLIES","0326","RECREATIONAL AND EDUCATIONAL        0326","080","52",2796.00,7883123234.00,7883123234.00,1519626234.00,8107374.00,3214823.00,2796,2796.00,7883123234.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0345","GASOLINE                            0345","080","52",593.00,7883123827.00,7883123827.00,1519626827.00,8107967.00,3215416.00,593,593.00,7883123827.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"04","04 EQUIPMENT","0401","AGRICULTURAL AND BOTANICAL          0401","080","52",9545.00,7883133372.00,7883133372.00,1519636372.00,8117512.00,9545.00,9545,9545.00,7883133372.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"04","04 EQUIPMENT","0403","BAKESHOP, DINING ROOM AND KITCHEN   0403","080","52",12386.00,7883145758.00,7883145758.00,1519648758.00,8129898.00,21931.00,12386,12386.00,7883145758.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"04","04 EQUIPMENT","0405","CONSTRUCTION, DREDGING, CONVEYING   0405","080","52",1507.00,7883147265.00,7883147265.00,1519650265.00,8131405.00,23438.00,1507,1507.00,7883147265.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"04","04 EQUIPMENT","0410","ELECTRICAL LIGHTING COMMUNICATION   0410","080","52",10930.00,7883158195.00,7883158195.00,1519661195.00,8142335.00,34368.00,10930,10930.00,7883158195.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"04","04 EQUIPMENT","0411","GENERAL EQUIPMENT AND MACHINERY     0411","080","52",1506.00,7883159701.00,7883159701.00,1519662701.00,8143841.00,35874.00,1506,1506.00,7883159701.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"04","04 EQUIPMENT","0418","JANITORIAL AND LAUNDRY              0418","080","52",6787.00,7883166488.00,7883166488.00,1519669488.00,8150628.00,42661.00,6787,6787.00,7883166488.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"04","04 EQUIPMENT","0420","OFFICE EQUIPMENT                    0420","080","52",11423.00,7883177911.00,7883177911.00,1519680911.00,8162051.00,54084.00,11423,11423.00,7883177911.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"04","04 EQUIPMENT","0423","PLUMBING/AIR CONDITIONING/SPACE HTG 0423","080","52",14210.00,7883192121.00,7883192121.00,1519695121.00,8176261.00,68294.00,14210,14210.00,7883192121.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"04","04 EQUIPMENT","0427","COMPUTER EQUIPMENT & PERIPHERALS    0427","080","52",58358.00,7883250479.00,7883250479.00,1519753479.00,8234619.00,126652.00,58358,58358.00,7883250479.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"04","04 EQUIPMENT","0430","FURNITURE AND FURNISHINGS           0430","080","52",36310.00,7883286789.00,7883286789.00,1519789789.00,8270929.00,162962.00,36310,36310.00,7883286789.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0399","OTHER MATERIALS AND SUPPLIES (NOC)  0399","080","61",74999.00,7883361788.00,7883361788.00,1519864788.00,74999.00,74999.00,74999,74999.00,7883361788.00,"080 GRANTS REVENUE FUND","61 CITY CONTROLLER"
2017,1,"04","04 EQUIPMENT","0499","OTHER EQUIPMENT (NOC)               0499","080","61",175000.00,7883536788.00,7883536788.00,1520039788.00,249999.00,175000.00,175000,175000.00,7883536788.00,"080 GRANTS REVENUE FUND","61 CITY CONTROLLER"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","69",1047000.00,7884583788.00,7884583788.00,1521086788.00,1047000.00,1047000.00,12940369,1047000.00,7884583788.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","69",9250000.00,7893833788.00,7893833788.00,1530336788.00,10297000.00,10297000.00,12940369,10297000.00,7893833788.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","69",172070.00,7894005858.00,7894005858.00,1530508858.00,10469070.00,10469070.00,12940369,10469070.00,7894005858.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","69",830000.00,7894835858.00,7894835858.00,1531338858.00,11299070.00,11299070.00,12940369,11299070.00,7894835858.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","69",76000.00,7894911858.00,7894911858.00,1531414858.00,11375070.00,11375070.00,12940369,11375070.00,7894911858.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","69",30000.00,7894941858.00,7894941858.00,1531444858.00,11405070.00,11405070.00,12940369,11405070.00,7894941858.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","69",325000.00,7895266858.00,7895266858.00,1531769858.00,11730070.00,11730070.00,12940369,11730070.00,7895266858.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","69",160000.00,7895426858.00,7895426858.00,1531929858.00,11890070.00,11890070.00,12940369,11890070.00,7895426858.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","69",1050299.00,7896477157.00,7896477157.00,1532980157.00,12940369.00,12940369.00,12940369,12940369.00,7896477157.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0105","PERM FULL TIME-UNIFORM              0105","080","69",73000.00,7896550157.00,7896550157.00,1533053157.00,13013369.00,13013369.00,1118601,73000.00,7896550157.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0105","PERM FULL TIME-UNIFORM              0105","080","69",123600.00,7896673757.00,7896673757.00,1533176757.00,13136969.00,13136969.00,1118601,196600.00,7896673757.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0105","PERM FULL TIME-UNIFORM              0105","080","69",922001.00,7897595758.00,7897595758.00,1534098758.00,14058970.00,14058970.00,1118601,1118601.00,7897595758.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0109","PLUS/MINUS GROSS ADJ                0109","080","69",4730.00,7897600488.00,7897600488.00,1534103488.00,14063700.00,14063700.00,7930,4730.00,7897600488.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0109","PLUS/MINUS GROSS ADJ                0109","080","69",3200.00,7897603688.00,7897603688.00,1534106688.00,14066900.00,14066900.00,7930,7930.00,7897603688.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0110","UNIFORM STRESS PAY                  0110","080","69",65138.00,7897668826.00,7897668826.00,1534171826.00,14132038.00,14132038.00,77238,65138.00,7897668826.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0110","UNIFORM STRESS PAY                  0110","080","69",7200.00,7897676026.00,7897676026.00,1534179026.00,14139238.00,14139238.00,77238,72338.00,7897676026.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0110","UNIFORM STRESS PAY                  0110","080","69",4900.00,7897680926.00,7897680926.00,1534183926.00,14144138.00,14144138.00,77238,77238.00,7897680926.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0165","OVERTIME/SHIFT-UNIFORM              0165","080","69",200000.00,7897880926.00,7897880926.00,1534383926.00,14344138.00,14344138.00,235000,200000.00,7897880926.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0165","OVERTIME/SHIFT-UNIFORM              0165","080","69",5000.00,7897885926.00,7897885926.00,1534388926.00,14349138.00,14349138.00,235000,205000.00,7897885926.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0165","OVERTIME/SHIFT-UNIFORM              0165","080","69",30000.00,7897915926.00,7897915926.00,1534418926.00,14379138.00,14379138.00,235000,235000.00,7897915926.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0175","HOLIDAY PAY-ANNUAL                  0175","080","69",25490.00,7897941416.00,7897941416.00,1534444416.00,14404628.00,14404628.00,25490,25490.00,7897941416.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0193","MEDICAL HEALTH & WELFARE CREDIT     0193","080","69",545000.00,7898486416.00,7898486416.00,1534989416.00,14949628.00,14949628.00,545000,545000.00,7898486416.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","69",10000.00,7898496416.00,7898496416.00,1534999416.00,14959628.00,10000.00,1020850,10000.00,7898496416.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","69",140000.00,7898636416.00,7898636416.00,1535139416.00,15099628.00,150000.00,1020850,150000.00,7898636416.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","69",10000.00,7898646416.00,7898646416.00,1535149416.00,15109628.00,160000.00,1020850,160000.00,7898646416.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","69",740000.00,7899386416.00,7899386416.00,1535889416.00,15849628.00,900000.00,1020850,900000.00,7899386416.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","69",4750.00,7899391166.00,7899391166.00,1535894166.00,15854378.00,904750.00,1020850,904750.00,7899391166.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","69",116100.00,7899507266.00,7899507266.00,1536010266.00,15970478.00,1020850.00,1020850,1020850.00,7899507266.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0399","OTHER MATERIALS AND SUPPLIES (NOC)  0399","080","69",550.00,7899507816.00,7899507816.00,1536010816.00,15971028.00,550.00,11550,550.00,7899507816.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0399","OTHER MATERIALS AND SUPPLIES (NOC)  0399","080","69",10000.00,7899517816.00,7899517816.00,1536020816.00,15981028.00,10550.00,11550,10550.00,7899517816.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0399","OTHER MATERIALS AND SUPPLIES (NOC)  0399","080","69",1000.00,7899518816.00,7899518816.00,1536021816.00,15982028.00,11550.00,11550,11550.00,7899518816.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"04","04 EQUIPMENT","0499","OTHER EQUIPMENT (NOC)               0499","080","69",50000.00,7899568816.00,7899568816.00,1536071816.00,16032028.00,50000.00,50000,50000.00,7899568816.00,"080 GRANTS REVENUE FUND","69 DISTRICT ATTORNEY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","73",100000.00,7899668816.00,7899668816.00,1536171816.00,100000.00,100000.00,100000,100000.00,7899668816.00,"080 GRANTS REVENUE FUND","73 CITY COMMISSIONERS"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","73",600000.00,7900268816.00,7900268816.00,1536771816.00,700000.00,600000.00,600000,600000.00,7900268816.00,"080 GRANTS REVENUE FUND","73 CITY COMMISSIONERS"
2017,1,"03","03 MATERIALS AND SUPPLIES","0399","OTHER MATERIALS AND SUPPLIES (NOC)  0399","080","73",100000.00,7900368816.00,7900368816.00,1536871816.00,800000.00,100000.00,100000,100000.00,7900368816.00,"080 GRANTS REVENUE FUND","73 CITY COMMISSIONERS"
2017,1,"04","04 EQUIPMENT","0499","OTHER EQUIPMENT (NOC)               0499","080","73",100000.00,7900468816.00,7900468816.00,1536971816.00,900000.00,100000.00,100000,100000.00,7900468816.00,"080 GRANTS REVENUE FUND","73 CITY COMMISSIONERS"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","84",59500.00,7900528316.00,7900528316.00,1537031316.00,59500.00,59500.00,27347710,59500.00,7900528316.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","84",140000.00,7900668316.00,7900668316.00,1537171316.00,199500.00,199500.00,27347710,199500.00,7900668316.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","84",18971811.00,7919640127.00,7919640127.00,1556143127.00,19171311.00,19171311.00,27347710,19171311.00,7919640127.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","84",2200000.00,7921840127.00,7921840127.00,1558343127.00,21371311.00,21371311.00,27347710,21371311.00,7921840127.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","84",700442.00,7922540569.00,7922540569.00,1559043569.00,22071753.00,22071753.00,27347710,22071753.00,7922540569.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","84",1822892.00,7924363461.00,7924363461.00,1560866461.00,23894645.00,23894645.00,27347710,23894645.00,7924363461.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","84",2364600.00,7926728061.00,7926728061.00,1563231061.00,26259245.00,26259245.00,27347710,26259245.00,7926728061.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","84",88465.00,7926816526.00,7926816526.00,1563319526.00,26347710.00,26347710.00,27347710,26347710.00,7926816526.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","84",1000000.00,7927816526.00,7927816526.00,1564319526.00,27347710.00,27347710.00,27347710,27347710.00,7927816526.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0187","WORKER'S COMP-DISABILITY COMP       0187","080","84",450149.00,7928266675.00,7928266675.00,1564769675.00,27797859.00,27797859.00,461955,450149.00,7928266675.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0187","WORKER'S COMP-DISABILITY COMP       0187","080","84",2000.00,7928268675.00,7928268675.00,1564771675.00,27799859.00,27799859.00,461955,452149.00,7928268675.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0187","WORKER'S COMP-DISABILITY COMP       0187","080","84",9806.00,7928278481.00,7928278481.00,1564781481.00,27809665.00,27809665.00,461955,461955.00,7928278481.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0189","MEDICARE TAX                        0189","080","84",9806.00,7928288287.00,7928288287.00,1564791287.00,27819471.00,27819471.00,12806,9806.00,7928288287.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0189","MEDICARE TAX                        0189","080","84",3000.00,7928291287.00,7928291287.00,1564794287.00,27822471.00,27822471.00,12806,12806.00,7928291287.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0190","PENSION-OBLIGATION BOND PAYMENTS    0190","080","84",24515.00,7928315802.00,7928315802.00,1564818802.00,27846986.00,27846986.00,24515,24515.00,7928315802.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0191","PENSION-ACTUAL                      0191","080","84",15000.00,7928330802.00,7928330802.00,1564833802.00,27861986.00,27861986.00,6892296,15000.00,7928330802.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0191","PENSION-ACTUAL                      0191","080","84",81718.00,7928412520.00,7928412520.00,1564915520.00,27943704.00,27943704.00,6892296,96718.00,7928412520.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0191","PENSION-ACTUAL                      0191","080","84",6795578.00,7935208098.00,7935208098.00,1571711098.00,34739282.00,34739282.00,6892296,6892296.00,7935208098.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0192","FICA TAXES                          0192","080","84",49031.00,7935257129.00,7935257129.00,1571760129.00,34788313.00,34788313.00,1372928,49031.00,7935257129.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0192","FICA TAXES                          0192","080","84",1316897.00,7936574026.00,7936574026.00,1573077026.00,36105210.00,36105210.00,1372928,1365928.00,7936574026.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0192","FICA TAXES                          0192","080","84",7000.00,7936581026.00,7936581026.00,1573084026.00,36112210.00,36112210.00,1372928,1372928.00,7936581026.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0193","MEDICAL HEALTH & WELFARE CREDIT     0193","080","84",5294148.00,7941875174.00,7941875174.00,1578378174.00,41406358.00,41406358.00,5431006,5294148.00,7941875174.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0193","MEDICAL HEALTH & WELFARE CREDIT     0193","080","84",20000.00,7941895174.00,7941895174.00,1578398174.00,41426358.00,41426358.00,5431006,5314148.00,7941895174.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0193","MEDICAL HEALTH & WELFARE CREDIT     0193","080","84",116858.00,7942012032.00,7942012032.00,1578515032.00,41543216.00,41543216.00,5431006,5431006.00,7942012032.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0194","GROUP LIFE INSURANCE                0194","080","84",200.00,7942012232.00,7942012232.00,1578515232.00,41543416.00,41543416.00,124039,200.00,7942012232.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0194","GROUP LIFE INSURANCE                0194","080","84",123022.00,7942135254.00,7942135254.00,1578638254.00,41666438.00,41666438.00,124039,123222.00,7942135254.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0194","GROUP LIFE INSURANCE                0194","080","84",817.00,7942136071.00,7942136071.00,1578639071.00,41667255.00,41667255.00,124039,124039.00,7942136071.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0195","GROUP LEGAL INSURANCE               0195","080","84",300.00,7942136371.00,7942136371.00,1578639371.00,41667555.00,41667555.00,1934,300.00,7942136371.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"01","01 PERSONAL SERVICES","0195","GROUP LEGAL INSURANCE               0195","080","84",1634.00,7942138005.00,7942138005.00,1578641005.00,41669189.00,41669189.00,1934,1934.00,7942138005.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","84",1000000.00,7943138005.00,7943138005.00,1579641005.00,42669189.00,1000000.00,5404400,1000000.00,7943138005.00,"080 GRANTS REVENUE FUND","84 1ST JUDICIAL DISTRICT"
