fiscal_year,fund,department,class_id,class,subclass_id,subclass,total
2016,Aviation Fund,Commerce,5,"Contributions, Indemnities, Refunds, Taxes",515,Taxes,2704000
2016,Aviation Fund,Commerce,5,"Contributions, Indemnities, Refunds, Taxes",589,Other Miscellaneous Claims,1500000
2016,Aviation Fund,Commerce,8,Payments to Other Funds,801,Payments to General Fund,4100000
2016,Aviation Fund,Commerce,8,Payments to Other Funds,803,Payments to Water Fund,5000000
2016,Aviation Fund,Commerce,8,Payments to Other Funds,804,Payments to Capital Projects Fund,15000000
2016,Aviation Fund,Commerce,8,Payments to Other Funds,807,Payments to Other Funds,500000
2016,Aviation Fund,Law,1,Personal Services,100,Salary Control,30000
2016,Aviation Fund,Law,1,Personal Services,101,Perm Full Time-civilian,1462900
2016,Aviation Fund,Law,1,Personal Services,111,Perm Part Time,70403
2016,Aviation Fund,Law,1,Personal Services,161,Overtime Civilian,500
2016,Aviation Fund,Law,2,Purchase of Services,211,Transportation,1500
2016,Aviation Fund,Law,2,Purchase of Services,250,Professional Consult/spec Services,20500
2016,Aviation Fund,Law,2,Purchase of Services,253,Legal Services,399189
2016,Aviation Fund,Law,2,Purchase of Services,256,Seminar and Training Sessions,10089
2016,Aviation Fund,Law,2,Purchase of Services,258,Court Reporters,1161
2016,Aviation Fund,Law,3,Materials and Supplies,322,Small Power Tools and Hand Tools,9557
2016,Aviation Fund,Law,4,Equipment,423,Plumbing/air Conditioning/space Htg,9800
2016,Aviation Fund,Law,4,Equipment,430,Furniture and Furnishings,5000
2016,Aviation Fund,Mayor's Office of Transportation & Utilities,1,Personal Services,101,Perm Full Time-civilian,191299
2016,Aviation Fund,Office of Sustainability,1,Personal Services,101,Perm Full Time-civilian,63873
2016,Aviation Fund,Office of Sustainability,2,Purchase of Services,216,Commercial Off-shelf Comp Software,30000
2016,Community Development Fund,Office of Housing and Community Development,1,Personal Services,100,Salary Control,1000000
2016,Community Development Fund,Office of Housing and Community Development,1,Personal Services,101,Perm Full Time-civilian,3572873
2016,Community Development Fund,Office of Housing and Community Development,1,Personal Services,121,Temporary Seasonal,36000
2016,Community Development Fund,Office of Housing and Community Development,1,Personal Services,161,Overtime Civilian,22800
2016,Community Development Fund,Office of Housing and Community Development,1,Personal Services,171,"Holiday ""g""(2/3 Shifts)",1200
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,209,Telephone,13500
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,210,Postage,40000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,211,Transportation,1000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,216,Commercial Off-shelf Comp Software,20000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,1000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,240,Advertising/promotional Activities,50000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,250,Professional Consult/spec Services,53879911
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,251,Information Technology-prof Service,10000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,253,Legal Services,10000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,255,Dues,5000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,256,Seminar and Training Sessions,11000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,260,Repair and Maintenance Charges,25000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,266,Maint/support-computr Hardware/soft,40000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,284,Ground and Building Rental,400000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,285,Rents,20000
2016,Community Development Fund,Office of Housing and Community Development,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),100000
2016,Community Development Fund,Office of Housing and Community Development,3,Materials and Supplies,304,Books and Other Publications,2500
2016,Community Development Fund,Office of Housing and Community Development,3,Materials and Supplies,320,Office Materials and Supplies,65000
2016,Community Development Fund,Office of Housing and Community Development,3,Materials and Supplies,325,Printing,60000
2016,Community Development Fund,Office of Housing and Community Development,3,Materials and Supplies,345,Gasoline,3500
2016,Community Development Fund,Office of Housing and Community Development,3,Materials and Supplies,399,Other Materials and Supplies (noc),100000
2016,Community Development Fund,Office of Housing and Community Development,4,Equipment,420,Office Equipment,5000
2016,Community Development Fund,Office of Housing and Community Development,4,Equipment,427,Computer Equipment & Peripherals,20000
2016,Community Development Fund,Office of Housing and Community Development,4,Equipment,499,Other Equipment (noc),25000
2016,Community Development Fund,Office of Housing and Community Development,8,Payments to Other Funds,801,Payments to General Fund,30000
2016,Community Development Fund,Licenses and Inspections,1,Personal Services,101,Perm Full Time-civilian,514818
2016,Community Development Fund,Finance - Employee Benefits,1,Personal Services,186,Flex Cash,4406
2016,Community Development Fund,Finance - Employee Benefits,1,Personal Services,187,Worker's Comp-disability Comp,108947
2016,Community Development Fund,Finance - Employee Benefits,1,Personal Services,189,Medicare Tax,86905
2016,Community Development Fund,Finance - Employee Benefits,1,Personal Services,190,Pension-obligation Bond Payments,375000
2016,Community Development Fund,Finance - Employee Benefits,1,Personal Services,191,Pension,2234017
2016,Community Development Fund,Finance - Employee Benefits,1,Personal Services,192,FICA Taxes,371665
2016,Community Development Fund,Finance - Employee Benefits,1,Personal Services,193,Medical Health & Welfare Credit,983216
2016,Community Development Fund,Finance - Employee Benefits,1,Personal Services,194,Group Life Insurance,43887
2016,Community Development Fund,Finance - Employee Benefits,1,Personal Services,195,Group Legal Insurance,8028
2016,Community Development Fund,Finance - Employee Benefits,1,Personal Services,196,Unemployment Comp Insurance,20488
2016,Community Development Fund,Finance,9,Advances & Other Misc Payments,999,Standby Authorizations,20000000
2016,Community Development Fund,Commerce,1,Personal Services,100,Salary Control,44545
2016,Community Development Fund,Commerce,1,Personal Services,101,Perm Full Time-civilian,890909
2016,Community Development Fund,Commerce,2,Purchase of Services,250,Professional Consult/spec Services,8461248
2016,Community Development Fund,Commerce,3,Materials and Supplies,320,Office Materials and Supplies,3000
2016,Community Development Fund,Commerce,4,Equipment,427,Computer Equipment & Peripherals,5000
2016,Community Development Fund,Law,1,Personal Services,101,Perm Full Time-civilian,154637
2016,Community Development Fund,City Planning Commission,1,Personal Services,101,Perm Full Time-civilian,280000
2016,Car Rental Tax Fund,Sinking Fund Commission (Debt Service),2,Purchase of Services,285,Rents,6000000
2016,Housing Trust Fund,Office of Housing and Community Development,1,Personal Services,101,Perm Full Time-civilian,1250000
2016,Housing Trust Fund,Office of Housing and Community Development,2,Purchase of Services,250,Professional Consult/spec Services,23250000
2016,Acute Care Hospital Assessment Fund,Public Health,1,Personal Services,101,Perm Full Time-civilian,972467
2016,Acute Care Hospital Assessment Fund,Public Health,1,Personal Services,111,Perm Part Time,4085541
2016,Acute Care Hospital Assessment Fund,Public Health,2,Purchase of Services,209,Telephone,160000
2016,Acute Care Hospital Assessment Fund,Public Health,2,Purchase of Services,216,Commercial Off-shelf Comp Software,100000
2016,Acute Care Hospital Assessment Fund,Public Health,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,4832
2016,Acute Care Hospital Assessment Fund,Public Health,2,Purchase of Services,250,Professional Consult/spec Services,155174083
2016,Acute Care Hospital Assessment Fund,Public Health,2,Purchase of Services,266,Maint/support-computr Hardware/soft,200000
2016,Acute Care Hospital Assessment Fund,Public Health,3,Materials and Supplies,310,Electrical and Communication,3000
2016,Acute Care Hospital Assessment Fund,Public Health,3,Materials and Supplies,320,Office Materials and Supplies,10000
2016,Acute Care Hospital Assessment Fund,Public Health,3,Materials and Supplies,399,Other Materials and Supplies (noc),8000
2016,Acute Care Hospital Assessment Fund,Public Health,4,Equipment,427,Computer Equipment & Peripherals,60000
2016,Acute Care Hospital Assessment Fund,Public Health,8,Payments to Other Funds,804,Payments to Capital Projects Fund,2000000
2016,Acute Care Hospital Assessment Fund,Finance,1,Personal Services,101,Perm Full Time-civilian,75000
2016,Acute Care Hospital Assessment Fund,Finance - Employee Benefits,1,Personal Services,187,Worker's Comp-disability Comp,16923
2016,Acute Care Hospital Assessment Fund,Finance - Employee Benefits,1,Personal Services,189,Medicare Tax,8900
2016,Acute Care Hospital Assessment Fund,Finance - Employee Benefits,1,Personal Services,190,Pension-obligation Bond Payments,12472
2016,Acute Care Hospital Assessment Fund,Finance - Employee Benefits,1,Personal Services,191,Pension,29625
2016,Acute Care Hospital Assessment Fund,Finance - Employee Benefits,1,Personal Services,192,FICA Taxes,37785
2016,Acute Care Hospital Assessment Fund,Finance - Employee Benefits,1,Personal Services,193,Medical Health & Welfare Credit,160274
2016,Acute Care Hospital Assessment Fund,Finance - Employee Benefits,1,Personal Services,194,Group Life Insurance,500
2016,Acute Care Hospital Assessment Fund,Finance - Employee Benefits,1,Personal Services,195,Group Legal Insurance,1598
2016,Acute Care Hospital Assessment Fund,Revenue,1,Personal Services,101,Perm Full Time-civilian,30000
2016,Acute Care Hospital Assessment Fund,Revenue,3,Materials and Supplies,320,Office Materials and Supplies,5000
2016,Acute Care Hospital Assessment Fund,Revenue,4,Equipment,420,Office Equipment,10000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,1,Personal Services,100,Salary Control,20000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,1,Personal Services,101,Perm Full Time-civilian,3726903
2016,Undistributed Pension Funds,Board of Pensions and Retirement,1,Personal Services,121,Temporary Seasonal,2000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,1,Personal Services,161,Overtime Civilian,1000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,1,Personal Services,181,Shift,97
2016,Undistributed Pension Funds,Finance - Employee Benefits,1,Personal Services,187,Worker's Comp-disability Comp,75000
2016,Undistributed Pension Funds,Finance - Employee Benefits,1,Personal Services,189,Medicare Tax,50000
2016,Undistributed Pension Funds,Finance - Employee Benefits,1,Personal Services,190,Pension-obligation Bond Payments,350000
2016,Undistributed Pension Funds,Finance - Employee Benefits,1,Personal Services,191,Pension,1600000
2016,Undistributed Pension Funds,Finance - Employee Benefits,1,Personal Services,192,FICA Taxes,220000
2016,Undistributed Pension Funds,Finance - Employee Benefits,1,Personal Services,193,Medical Health & Welfare Credit,1100000
2016,Undistributed Pension Funds,Finance - Employee Benefits,1,Personal Services,194,Group Life Insurance,15000
2016,Undistributed Pension Funds,Finance - Employee Benefits,1,Personal Services,195,Group Legal Insurance,10000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,209,Telephone,3000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,210,Postage,80000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,211,Transportation,10000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,216,Commercial Off-shelf Comp Software,10000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,250,Professional Consult/spec Services,1211000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,251,Information Technology-prof Service,235000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,252,Accounting and Auditing Services,73000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,253,Legal Services,100000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,255,Dues,1000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,256,Seminar and Training Sessions,1000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,258,Court Reporters,10000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,260,Repair and Maintenance Charges,10000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,266,Maint/support-computr Hardware/soft,2000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,281,Lease Payments-phila Municipal Auth,791000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,2,Purchase of Services,285,Rents,1000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,3,Materials and Supplies,304,Books and Other Publications,3000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,3,Materials and Supplies,313,Food,6000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,3,Materials and Supplies,316,General Hardware and Minor Tools,1000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,3,Materials and Supplies,320,Office Materials and Supplies,30000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,3,Materials and Supplies,324,"Precision, Photographic and Artists",10000
2016,Undistributed Pension Funds,Board of Pensions and Retirement,3,Materials and Supplies,325,Printing,75000
